STATION,STATION_NAME,DATE,MDPR,MDSF,DAPR,DASF,PRCP,SNWD,SNOW,TMAX,TMIN,TOBS,WT01,WT06,WT05,WT11,WT04,WT03
GHCND:USC00420072,ALTA UT US,19870222,-9999,-9999,-9999,-9999,0.00,64.0,0.0,26,4,25,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870223,-9999,-9999,-9999,-9999,0.16,65.0,-9999,26,16,20,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870224,-9999,-9999,-9999,-9999,0.42,66.0,2.0,25,13,20,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870225,-9999,-9999,-9999,-9999,0.17,66.0,0.0,26,2,18,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870226,-9999,-9999,-9999,-9999,0.00,65.0,0.0,22,7,16,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870227,-9999,-9999,-9999,-9999,0.00,65.0,0.0,20,0,13,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870228,-9999,-9999,-9999,-9999,0.00,65.0,0.0,28,4,26,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870301,-9999,-9999,-9999,-9999,0.00,-9999,0.0,37,14,34,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870302,-9999,-9999,-9999,-9999,0.00,59.0,0.0,41,26,40,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870303,-9999,-9999,-9999,-9999,0.00,56.0,0.0,47,22,45,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870304,-9999,-9999,-9999,-9999,0.00,55.0,0.0,54,29,48,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870305,-9999,-9999,-9999,-9999,0.00,52.0,0.0,50,34,46,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870306,-9999,-9999,-9999,-9999,0.00,51.0,0.0,48,35,42,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870307,-9999,-9999,-9999,-9999,0.00,50.0,0.0,45,30,37,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870308,-9999,-9999,-9999,-9999,0.20,50.0,0.0,45,26,34,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870309,-9999,-9999,-9999,-9999,-9999,52.0,4.0,45,25,27,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870310,-9999,-9999,-9999,-9999,0.00,49.0,0.0,37,15,34,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870311,-9999,-9999,-9999,-9999,0.46,56.0,7.0,36,24,24,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870312,-9999,-9999,-9999,-9999,0.00,53.0,0.0,48,18,44,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870313,-9999,-9999,-9999,-9999,0.17,55.0,4.0,45,23,23,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870314,-9999,-9999,-9999,-9999,0.30,60.0,8.0,26,16,23,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870315,-9999,-9999,-9999,-9999,0.34,63.0,3.0,29,23,27,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870316,-9999,-9999,-9999,-9999,0.27,65.0,3.0,28,23,26,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870317,-9999,-9999,-9999,-9999,0.30,70.0,6.0,28,23,27,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870318,-9999,-9999,-9999,-9999,0.20,74.0,6.0,30,17,22,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870319,-9999,-9999,-9999,-9999,0.42,79.0,-9999,30,13,19,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870320,-9999,-9999,-9999,-9999,0.07,79.0,2.0,19,12,16,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870321,-9999,-9999,-9999,-9999,0.00,75.0,0.0,24,2,20,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870322,-9999,-9999,-9999,-9999,0.05,76.0,1.0,24,8,19,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870323,-9999,-9999,-9999,-9999,0.00,-9999,0.0,24,13,20,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870324,-9999,-9999,-9999,-9999,0.04,72.0,0.0,26,12,22,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870325,-9999,-9999,-9999,-9999,0.04,71.0,1.0,31,13,28,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870326,-9999,-9999,-9999,-9999,0.00,70.0,0.0,30,13,21,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870327,-9999,-9999,-9999,-9999,0.35,77.0,9.0,21,11,18,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870328,-9999,-9999,-9999,-9999,0.16,82.0,5.0,22,8,15,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870329,-9999,-9999,-9999,-9999,0.05,78.0,4.0,16,3,16,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870330,-9999,-9999,-9999,-9999,0.00,72.0,0.0,32,3,31,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870331,-9999,-9999,-9999,-9999,0.00,68.0,0.0,41,21,40,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870401,-9999,-9999,-9999,-9999,0.00,66.0,0.0,44,25,43,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870402,-9999,-9999,-9999,-9999,0.00,62.0,0.0,51,22,47,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870403,-9999,-9999,-9999,-9999,0.00,60.0,0.0,51,30,42,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870404,-9999,-9999,-9999,-9999,0.00,58.0,0.0,44,31,39,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870405,-9999,-9999,-9999,-9999,0.00,57.0,0.0,40,29,35,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870406,-9999,-9999,-9999,-9999,0.15,56.0,-9999,37,28,34,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870407,-9999,-9999,-9999,-9999,0.00,56.0,0.0,41,27,33,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870408,-9999,-9999,-9999,-9999,0.00,56.0,0.0,45,27,41,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870409,-9999,-9999,-9999,-9999,0.00,53.0,0.0,39,24,33,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870410,-9999,-9999,-9999,-9999,0.00,-9999,0.0,44,26,43,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870411,-9999,-9999,-9999,-9999,0.00,50.0,0.0,43,30,35,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870412,-9999,-9999,-9999,-9999,0.08,50.0,1.0,43,11,23,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870413,-9999,-9999,-9999,-9999,0.00,48.0,0.0,38,16,38,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870414,-9999,-9999,-9999,-9999,0.00,45.0,0.0,50,27,49,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870415,-9999,-9999,-9999,-9999,0.00,42.0,0.0,53,36,52,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870416,-9999,-9999,-9999,-9999,0.00,39.0,0.0,55,37,54,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870417,-9999,-9999,-9999,-9999,0.00,38.0,0.0,59,37,58,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870418,-9999,-9999,-9999,-9999,0.00,33.0,0.0,59,38,52,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870419,-9999,-9999,-9999,-9999,0.13,36.0,10.0,69,15,18,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870420,-9999,-9999,-9999,-9999,0.08,40.0,6.0,30,18,29,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870421,-9999,-9999,-9999,-9999,0.00,33.0,0.0,50,29,48,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870422,-9999,-9999,-9999,-9999,0.00,30.0,0.0,56,33,55,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870423,-9999,-9999,-9999,-9999,0.00,25.0,0.0,59,37,57,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870424,-9999,-9999,-9999,-9999,0.00,22.0,0.0,59,38,57,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870425,-9999,-9999,-9999,-9999,0.00,20.0,0.0,60,40,58,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870426,-9999,-9999,-9999,-9999,0.00,17.0,0.0,61,40,53,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870427,-9999,-9999,-9999,-9999,0.00,12.0,0.0,61,40,56,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870428,-9999,-9999,-9999,-9999,0.00,8.0,0.0,62,42,61,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870429,-9999,-9999,-9999,-9999,0.00,-9999,0.0,63,42,62,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870430,-9999,-9999,-9999,-9999,0.00,-9999,0.0,62,38,47,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870501,-9999,-9999,-9999,-9999,0.50,0.0,0.0,48,35,46,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870502,-9999,-9999,-9999,-9999,0.69,4.0,-9999,49,26,29,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870503,-9999,-9999,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870504,-9999,-9999,-9999,-9999,0.00,0.0,0.0,54,21,51,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870505,-9999,-9999,-9999,-9999,0.00,-9999,0.0,60,37,56,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870506,-9999,-9999,-9999,-9999,0.00,-9999,0.0,64,40,60,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870507,-9999,-9999,-9999,-9999,0.00,-9999,0.0,62,39,59,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870508,-9999,-9999,-9999,-9999,0.00,-9999,0.0,62,41,55,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870509,-9999,-9999,-9999,-9999,0.00,-9999,0.0,57,37,52,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870510,-9999,-9999,-9999,-9999,0.00,-9999,0.0,62,40,56,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870511,-9999,-9999,-9999,-9999,0.00,-9999,0.0,59,39,55,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870512,-9999,-9999,-9999,-9999,0.00,-9999,0.0,63,40,60,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870513,-9999,-9999,-9999,-9999,0.00,-9999,0.0,62,40,59,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870514,-9999,-9999,-9999,-9999,0.00,-9999,0.0,64,44,59,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870515,-9999,-9999,-9999,-9999,0.00,-9999,0.0,65,47,59,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870516,-9999,-9999,-9999,-9999,0.00,-9999,0.0,61,42,56,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870517,-9999,-9999,-9999,-9999,0.21,-9999,0.0,61,41,46,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870518,-9999,-9999,-9999,-9999,0.39,-9999,0.0,53,38,43,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870519,-9999,-9999,-9999,-9999,0.38,-9999,0.0,53,34,50,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870520,-9999,-9999,-9999,-9999,0.01,-9999,0.0,51,38,47,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870521,-9999,-9999,-9999,-9999,0.24,-9999,0.0,51,33,40,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870522,-9999,-9999,-9999,-9999,0.06,-9999,0.0,49,31,48,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870523,-9999,-9999,-9999,-9999,0.19,-9999,0.0,50,33,48,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870524,-9999,-9999,-9999,-9999,0.06,-9999,0.0,52,32,47,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870525,-9999,-9999,-9999,-9999,0.34,1.0,-9999,42,32,36,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870526,-9999,-9999,-9999,-9999,0.18,0.0,0.0,42,27,31,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870527,-9999,-9999,-9999,-9999,0.11,0.0,0.0,44,27,43,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870528,-9999,-9999,-9999,-9999,0.34,1.0,-9999,43,31,37,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870529,-9999,-9999,-9999,-9999,0.27,0.0,0.0,49,32,42,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870530,-9999,-9999,-9999,-9999,0.00,0.0,0.0,56,33,56,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870531,-9999,-9999,-9999,-9999,0.00,0.0,0.0,62,33,60,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870601,-9999,-9999,-9999,-9999,0.00,0.0,0.0,62,35,60,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870602,-9999,-9999,-9999,-9999,0.00,0.0,0.0,60,36,53,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870603,-9999,-9999,-9999,-9999,0.00,0.0,0.0,62,36,62,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870604,-9999,-9999,-9999,-9999,0.00,0.0,0.0,71,45,70,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870605,-9999,-9999,-9999,-9999,0.00,0.0,0.0,71,50,62,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870606,-9999,-9999,-9999,-9999,0.00,0.0,0.0,71,44,52,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870607,-9999,-9999,-9999,-9999,0.31,0.0,0.0,71,44,58,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870608,-9999,-9999,-9999,-9999,0.01,0.0,0.0,60,45,60,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870609,-9999,-9999,-9999,-9999,0.00,0.0,0.0,58,41,52,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870610,-9999,-9999,-9999,-9999,0.13,0.0,0.0,61,38,59,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870611,-9999,-9999,-9999,-9999,0.00,0.0,0.0,67,44,65,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870612,-9999,-9999,-9999,-9999,0.00,0.0,0.0,69,46,68,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870613,-9999,-9999,-9999,-9999,0.00,0.0,0.0,71,46,70,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870614,-9999,-9999,-9999,-9999,0.00,0.0,0.0,76,49,73,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870615,-9999,-9999,-9999,-9999,0.00,0.0,0.0,73,53,65,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870616,-9999,-9999,-9999,-9999,0.00,0.0,0.0,67,38,61,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870617,-9999,-9999,-9999,-9999,0.00,0.0,0.0,67,43,66,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870618,-9999,-9999,-9999,-9999,0.00,0.0,0.0,66,46,58,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870619,-9999,-9999,-9999,-9999,0.00,0.0,0.0,61,39,60,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870620,-9999,-9999,-9999,-9999,0.00,0.0,0.0,68,44,67,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870621,-9999,-9999,-9999,-9999,0.00,0.0,0.0,71,48,70,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870622,-9999,-9999,-9999,-9999,0.04,0.0,0.0,70,38,53,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870623,-9999,-9999,-9999,-9999,0.00,0.0,0.0,65,37,63,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870624,-9999,-9999,-9999,-9999,0.00,0.0,0.0,64,46,63,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870625,-9999,-9999,-9999,-9999,0.00,0.0,0.0,67,42,66,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870626,-9999,-9999,-9999,-9999,0.00,0.0,0.0,71,45,66,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870627,-9999,-9999,-9999,-9999,0.00,0.0,0.0,72,46,70,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870628,-9999,-9999,-9999,-9999,0.05,0.0,0.0,72,47,59,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870629,-9999,-9999,-9999,-9999,0.13,0.0,0.0,62,47,58,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870630,-9999,-9999,-9999,-9999,0.46,0.0,0.0,65,41,64,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870701,-9999,-9999,-9999,-9999,0.09,0.0,0.0,71,46,68,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870702,-9999,-9999,-9999,-9999,0.00,0.0,0.0,72,46,69,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870703,-9999,-9999,-9999,-9999,0.00,0.0,0.0,70,45,59,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870704,-9999,-9999,-9999,-9999,0.00,0.0,0.0,68,44,63,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870705,-9999,-9999,-9999,-9999,0.00,0.0,0.0,69,50,69,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870706,-9999,-9999,-9999,-9999,0.00,0.0,0.0,70,43,56,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870707,-9999,-9999,-9999,-9999,0.00,0.0,0.0,71,42,68,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870708,-9999,-9999,-9999,-9999,0.00,0.0,0.0,69,48,69,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870709,-9999,-9999,-9999,-9999,0.00,0.0,0.0,69,50,67,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870710,-9999,-9999,-9999,-9999,0.38,0.0,0.0,68,44,55,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870711,-9999,-9999,-9999,-9999,0.07,0.0,0.0,58,37,55,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870712,-9999,-9999,-9999,-9999,0.00,0.0,0.0,60,38,59,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870713,-9999,-9999,-9999,-9999,0.00,0.0,0.0,67,39,65,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870714,-9999,-9999,-9999,-9999,0.00,0.0,0.0,70,45,69,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870715,-9999,-9999,-9999,-9999,0.00,0.0,0.0,74,47,74,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870716,-9999,-9999,-9999,-9999,0.00,0.0,0.0,74,50,60,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870717,-9999,-9999,-9999,-9999,0.78,0.0,0.0,60,47,52,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870718,-9999,-9999,-9999,-9999,0.55,0.0,0.0,59,41,53,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870719,-9999,-9999,-9999,-9999,0.00,0.0,0.0,58,37,53,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870720,-9999,-9999,-9999,-9999,0.04,0.0,0.0,62,44,52,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870721,-9999,-9999,-9999,-9999,1.87,0.0,0.0,62,44,53,-9999,-9999,1,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870722,-9999,-9999,-9999,-9999,0.01,0.0,0.0,63,48,63,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870723,-9999,-9999,-9999,-9999,0.00,0.0,0.0,70,43,68,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870724,-9999,-9999,-9999,-9999,0.00,0.0,0.0,76,47,74,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870725,-9999,-9999,-9999,-9999,0.00,0.0,0.0,75,54,66,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870726,-9999,-9999,-9999,-9999,0.30,0.0,0.0,70,54,55,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870727,-9999,-9999,-9999,-9999,0.03,0.0,0.0,67,51,64,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870728,-9999,-9999,-9999,-9999,0.24,0.0,0.0,66,50,65,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870729,-9999,-9999,-9999,-9999,0.05,0.0,0.0,67,49,66,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870730,-9999,-9999,-9999,-9999,0.08,0.0,0.0,67,51,64,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870731,-9999,-9999,-9999,-9999,0.00,-9999,-9999,71,49,70,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870801,-9999,-9999,-9999,-9999,0.00,0.0,0.0,73,51,73,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870802,-9999,-9999,-9999,-9999,0.00,0.0,0.0,72,54,70,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870803,-9999,-9999,-9999,-9999,0.00,0.0,0.0,72,48,71,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870804,-9999,-9999,-9999,-9999,0.00,0.0,0.0,74,46,73,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870805,-9999,-9999,-9999,-9999,0.00,0.0,0.0,74,53,71,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870806,-9999,-9999,-9999,-9999,0.13,0.0,0.0,74,54,71,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870807,-9999,-9999,-9999,-9999,0.00,0.0,0.0,74,51,63,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870808,-9999,-9999,-9999,-9999,0.00,0.0,0.0,74,41,67,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870809,-9999,-9999,-9999,-9999,0.00,0.0,0.0,71,47,64,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870810,-9999,-9999,-9999,-9999,0.00,0.0,0.0,72,47,72,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19870811,-9999,-9999,-9999,-9999,0.05,0.0,0.0,72,60,54,-9999,-9999,-9999,-9999,-9999,-9999
