STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,MDPR,MDSF,DAPR,DASF,PRCP,SNWD,SNOW,TMAX,TMIN,TOBS,WT09,WT07,WT01,WT06,WT05,WT11,WT04,WT08,WT18,WT03
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920422,-9999,-9999,-9999,-9999,13,254,102,9.4,-2.8,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920423,-9999,-9999,-9999,-9999,0,229,0,2.8,-3.9,1.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920424,-9999,-9999,-9999,-9999,0,152,0,8.3,-4.4,8.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920425,-9999,-9999,-9999,-9999,0,102,0,12.2,0.6,11.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920426,-9999,-9999,-9999,-9999,0,0,0,16.1,3.3,15.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920427,-9999,-9999,-9999,-9999,0,0,0,17.2,6.1,16.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920428,-9999,-9999,-9999,-9999,0,0,0,16.7,4.4,15.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920429,-9999,-9999,-9999,-9999,0,0,0,17.8,5.6,16.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920430,-9999,-9999,-9999,-9999,0,0,0,16.7,6.1,13.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920501,-9999,-9999,-9999,-9999,0,0,0,15,0.6,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920502,-9999,-9999,-9999,-9999,0,0,0,11.7,-1.1,10.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920503,-9999,-9999,-9999,-9999,0,0,0,15,2.8,14.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920504,-9999,-9999,-9999,-9999,0,0,0,16.7,3.3,16.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920505,-9999,-9999,-9999,-9999,0,0,0,17.8,5.6,13.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920506,-9999,-9999,-9999,-9999,1.8,0,0,17.8,5.6,12.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920507,-9999,-9999,-9999,-9999,3.3,0,0,13.9,4.4,7.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920508,-9999,-9999,-9999,-9999,0,0,0,14.4,3.9,13.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920509,-9999,-9999,-9999,-9999,24.1,102,-9999,13.3,-2.2,-1.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920510,-9999,-9999,-9999,-9999,0,0,0,7.2,-5.6,6.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920511,-9999,-9999,-9999,-9999,0,0,0,13.9,1.7,13.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920512,-9999,-9999,-9999,-9999,0,0,0,15,2.8,14.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920513,-9999,-9999,-9999,-9999,0.3,0,0,15,5,10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920514,-9999,-9999,-9999,-9999,5.1,0,0,15.6,2.8,14.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920515,-9999,-9999,-9999,-9999,0,0,0,15,5,14.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920516,-9999,-9999,-9999,-9999,0,0,0,15,3.3,13.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920517,-9999,-9999,-9999,-9999,0,0,0,18.9,5,18.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920518,-9999,-9999,-9999,-9999,0,0,0,18.9,5.6,18.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920519,-9999,-9999,-9999,-9999,0,0,0,18.3,6.1,12.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920520,-9999,-9999,-9999,-9999,7.1,0,0,12.8,4.4,7.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920521,-9999,-9999,-9999,-9999,15.5,0,0,9.4,1.1,5.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920522,-9999,-9999,-9999,-9999,0,0,0,11.1,2.2,8.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920523,-9999,-9999,-9999,-9999,0,0,0,15.6,2.2,13.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920524,-9999,-9999,-9999,-9999,0.8,0,0,16.1,5.6,9.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920525,-9999,-9999,-9999,-9999,0.5,0,0,17.2,5.6,16.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920526,-9999,-9999,-9999,-9999,13.2,0,0,17.8,3.9,7.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920527,-9999,-9999,-9999,-9999,0,0,0,10,4.4,9.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920528,-9999,-9999,-9999,-9999,0,0,0,12.2,1.7,12.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920529,-9999,-9999,-9999,-9999,0,0,0,13.3,6.1,12.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920530,-9999,-9999,-9999,-9999,0,0,0,13.3,2.2,12.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920531,-9999,-9999,-9999,-9999,0,0,0,14.4,2.8,12.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920601,-9999,-9999,-9999,-9999,0,0,0,15,1.7,14.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920602,-9999,-9999,-9999,-9999,0,0,0,18.3,5,17.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920603,-9999,-9999,-9999,-9999,0,0,0,18.9,5,14.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920604,-9999,-9999,-9999,-9999,2,0,0,15,5,12.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920605,-9999,-9999,-9999,-9999,0,0,0,15.6,4.4,12.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920606,-9999,-9999,-9999,-9999,0.3,0,0,16.1,2.2,11.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920607,-9999,-9999,-9999,-9999,1.8,0,0,13.3,3.3,12.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920608,-9999,-9999,-9999,-9999,0,0,0,15.6,3.3,11.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920609,-9999,-9999,-9999,-9999,0,0,0,17.8,4.4,16.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920610,-9999,-9999,-9999,-9999,1.8,0,0,18.3,6.7,12.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920611,-9999,-9999,-9999,-9999,0,0,0,17.2,7.8,15.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920612,-9999,-9999,-9999,-9999,0,0,0,19.4,8.3,18.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920613,-9999,-9999,-9999,-9999,0,0,0,19.4,0.6,8.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920614,-9999,-9999,-9999,-9999,1.3,0,0,8.9,-0.6,6.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920615,-9999,-9999,-9999,-9999,13.5,0,102,6.7,-1.1,6.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920616,-9999,-9999,-9999,-9999,10.9,-9999,76,7.8,-0.6,3.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920617,-9999,-9999,-9999,-9999,0,0,0,13.3,1.1,12.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920618,-9999,-9999,-9999,-9999,0,0,0,19.4,5.6,18.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920619,-9999,-9999,-9999,-9999,0,0,0,20,5.6,19.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920620,-9999,-9999,-9999,-9999,0,0,0,20,7.2,18.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920621,-9999,-9999,-9999,-9999,0,0,0,20.6,8.3,18.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920622,-9999,-9999,-9999,-9999,1,0,0,22.2,8.3,21.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920623,-9999,-9999,-9999,-9999,0,0,0,21.7,9.4,21.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920624,-9999,-9999,-9999,-9999,0,0,0,22.8,8.9,17.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920625,-9999,-9999,-9999,-9999,0,0,0,18.3,8.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920626,-9999,-9999,-9999,-9999,2.8,0,0,13.3,7.2,10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920627,-9999,-9999,-9999,-9999,0,0,0,17.2,5,16.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920628,-9999,-9999,-9999,-9999,0,0,0,23.3,8.3,22.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920629,-9999,-9999,-9999,-9999,0,0,0,18.3,13.3,17.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920630,-9999,-9999,-9999,-9999,4.3,0,0,17.2,1.7,8.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920701,-9999,-9999,-9999,-9999,6.4,0,0,11.7,0.6,2.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920702,-9999,-9999,-9999,-9999,0,0,0,12.2,0.6,11.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920703,-9999,-9999,-9999,-9999,0,0,0,18.9,3.3,18.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920704,-9999,-9999,-9999,-9999,0,0,0,19.4,9.4,18.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920705,-9999,-9999,-9999,-9999,0,0,0,20,10.6,16.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920706,-9999,-9999,-9999,-9999,0,0,0,21.1,13.9,21.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920707,-9999,-9999,-9999,-9999,8.9,0,0,20.6,7.2,15,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920708,-9999,-9999,-9999,-9999,4.8,0,0,15,7.2,12.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920709,-9999,-9999,-9999,-9999,0,0,0,16.7,7.2,16.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920710,-9999,-9999,-9999,-9999,0,0,0,20,6.7,19.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920711,-9999,-9999,-9999,-9999,0.8,0,0,20,11.1,13.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920712,-9999,-9999,-9999,-9999,25.7,0,0,13.9,6.1,7.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920713,-9999,-9999,-9999,-9999,0,0,0,15.6,2.8,14.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920714,-9999,-9999,-9999,-9999,0,0,0,17.8,6.7,15,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920715,-9999,-9999,-9999,-9999,0.5,0,0,18.9,8.9,16.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920716,-9999,-9999,-9999,-9999,0,0,0,18.9,6.7,18.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920717,-9999,-9999,-9999,-9999,0,0,0,21.7,6.7,21.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920718,-9999,-9999,-9999,-9999,0,0,0,21.7,8.9,20,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920719,-9999,-9999,-9999,-9999,0,0,0,20.6,8.3,20,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920720,-9999,-9999,-9999,-9999,0.5,0,0,22.8,8.3,20.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920721,-9999,-9999,-9999,-9999,0,0,0,20.6,6.7,20,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920722,-9999,-9999,-9999,-9999,0,0,0,20.6,8.9,20.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920723,-9999,-9999,-9999,-9999,0,0,0,21.1,11.7,20,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920724,-9999,-9999,-9999,-9999,0,0,0,20,10.6,18.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920725,-9999,-9999,-9999,-9999,1,0,0,19.4,7.8,18.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920726,-9999,-9999,-9999,-9999,0,0,0,20.6,7.2,18.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920727,-9999,-9999,-9999,-9999,0,0,0,21.7,8.3,20.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920728,-9999,-9999,-9999,-9999,0,0,0,23.3,10,21.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920729,-9999,-9999,-9999,-9999,0,0,0,22.2,10.6,21.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920730,-9999,-9999,-9999,-9999,0,0,0,22.2,8.3,22.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920731,-9999,-9999,-9999,-9999,0,0,0,23.9,8.3,23.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920901,-9999,-9999,-9999,-9999,3.8,0,0,13.9,5,13.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920902,-9999,-9999,-9999,-9999,0,0,0,17.2,3.9,16.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920903,-9999,-9999,-9999,-9999,0,0,0,18.3,7.2,16.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920904,-9999,-9999,-9999,-9999,25.7,0,0,16.1,3.3,4.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920905,-9999,-9999,-9999,-9999,0,0,0,12.2,3.3,12.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920906,-9999,-9999,-9999,-9999,0,0,0,13.9,8.3,12.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920907,-9999,-9999,-9999,-9999,0,0,0,13.9,-0.6,12.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920908,-9999,-9999,-9999,-9999,0,0,0,17.2,5,16.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920909,-9999,-9999,-9999,-9999,0,0,0,17.2,6.1,14.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920910,-9999,-9999,-9999,-9999,0,0,0,19.4,5,18.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920911,-9999,-9999,-9999,-9999,0,0,0,19.4,10,16.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920912,-9999,-9999,-9999,-9999,0,0,0,16.7,7.8,13.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920913,-9999,-9999,-9999,-9999,0,0,0,13.9,1.1,12.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920914,-9999,-9999,-9999,-9999,0,0,0,18.3,5.6,17.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920915,-9999,-9999,-9999,-9999,0,0,0,18.3,9.4,17.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920916,-9999,-9999,-9999,-9999,0,0,0,18.9,7.8,16.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920917,-9999,-9999,-9999,-9999,6.1,0,0,17.8,7.8,17.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920918,-9999,-9999,-9999,-9999,0,0,0,17.8,5.6,17.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920919,-9999,-9999,-9999,-9999,0,0,0,17.2,5.6,13.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920920,-9999,-9999,-9999,-9999,4.3,0,0,14.4,3.3,12.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920921,-9999,-9999,-9999,-9999,0,0,0,15,5,13.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2660.9,40.6,-111.63333,19920922,-9999,-9999,-9999,-9999,0,0,0,20,6.1,19.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
